Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Dozie,2025-04-28 12:16:37,00:12:10,,"Young Sheldon: Season 1: Dolomite, Apple Slices, and a Mystery Woman (Episode 15)",,DefaultWidevineAndroidPhone,00:18:16,00:18:16,NG (Nigeria)
Dozie,2025-04-28 12:02:46,00:13:51,,"Young Sheldon: Season 1: Potato Salad, a Broomstick, and Dad's Whiskey (Episode 14)",,DefaultWidevineAndroidPhone,00:20:46,00:20:46,NG (Nigeria)
Dozie,2025-04-28 11:49:11,00:13:34,,"Young Sheldon: Season 1: A Sneeze, Detention and Sissy Spacek (Episode 13)",,DefaultWidevineAndroidPhone,00:20:31,00:20:31,NG (Nigeria)
Dozie,2025-04-28 11:35:10,00:13:59,,"Young Sheldon: Season 1: A Computer, a Plastic Pony, and a Case of Beer (Episode 12)",,DefaultWidevineAndroidPhone,00:19:43,00:19:43,NG (Nigeria)
Dozie,2025-04-27 14:38:08,00:30:08,,The Diplomat: Season 2: Dreadnought (Episode 6),,DefaultWidevineAndroidPhone,00:48:07,00:48:07,NG (Nigeria)
Dozie,2025-04-27 14:08:10,00:29:27,,The Diplomat: Season 2: Our Lady of Immaculate Deception (Episode 5),,DefaultWidevineAndroidPhone,00:44:03,00:44:03,NG (Nigeria)
Dozie,2025-04-27 13:26:18,00:32:31,,The Diplomat: Season 2: The Other Army (Episode 4),,DefaultWidevineAndroidPhone,00:52:44,00:52:44,NG (Nigeria)
Dozie,2025-04-27 12:54:03,00:29:50,,The Diplomat: Season 2: The Ides of March (Episode 3),,DefaultWidevineAndroidPhone,00:46:35,00:46:35,NG (Nigeria)
Dozie,2025-04-27 12:29:22,00:24:23,,The Diplomat: Season 2: St. Paul's (Episode 2),,DefaultWidevineAndroidPhone,00:39:46,00:39:46,NG (Nigeria)
Dozie,2025-04-27 12:02:04,00:26:48,,The Diplomat: Season 2: When a Stranger Calls (Episode 1),,DefaultWidevineAndroidPhone,00:41:05,00:41:05,NG (Nigeria)
Dozie,2025-04-27 11:36:22,00:25:34,,The Diplomat: Season 1: The James Bond Clause (Episode 8),,DefaultWidevineAndroidPhone,00:41:19,00:41:19,NG (Nigeria)
Dozie,2025-04-27 11:10:59,00:25:10,,The Diplomat: Season 1: Keep Your Enemies Closer (Episode 7),,DefaultWidevineAndroidPhone,00:40:06,00:40:06,NG (Nigeria)
Dozie,2025-04-27 10:36:01,00:34:57,,The Diplomat: Season 1: Some Lusty Tornado (Episode 6),,DefaultWidevineAndroidPhone,00:52:17,00:52:17,NG (Nigeria)
Dozie,2025-04-27 10:34:58,00:00:08,,The Diplomat: Season 1: Some Lusty Tornado (Episode 6),,DefaultWidevineAndroidPhone,00:00:08,Not latest view,NG (Nigeria)
Dozie,2025-04-27 10:34:34,00:00:05,,"Young Sheldon: Season 1: A Computer, a Plastic Pony, and a Case of Beer (Episode 12)",,DefaultWidevineAndroidPhone,00:00:04,Not latest view,NG (Nigeria)
Dozie,2025-04-27 09:30:39,00:29:12,,The Diplomat: Season 1: The Dogcatcher (Episode 5),,DefaultWidevineAndroidPhone,00:44:35,00:44:35,NG (Nigeria)
Dozie,2025-04-27 09:04:10,00:00:15,Autoplayed: user action: None; ,Trailer: Venice,TRAILER,Chrome PC (Cadmium),00:00:15,00:00:15,NG (Nigeria)
Dozie,2025-04-27 09:02:15,00:00:07,,The Diplomat: Season 1: He Bought a Hat (Episode 4),,Chrome PC (Cadmium),00:01:19,Not latest view,NG (Nigeria)
Dozie,2025-04-27 09:01:19,00:28:34,,The Diplomat: Season 1: He Bought a Hat (Episode 4),,DefaultWidevineAndroidPhone,00:44:26,00:44:26,NG (Nigeria)
Dozie,2025-04-27 08:58:03,00:00:04,,The Diplomat: Season 1: He Bought a Hat (Episode 4),,DefaultWidevineAndroidPhone,00:01:12,Not latest view,NG (Nigeria)
Dozie,2025-04-27 08:54:55,00:00:02,,Bodyguard: Season 1: Episode 2,,Chrome PC (Cadmium),00:00:02,00:00:02,NG (Nigeria)
Dozie,2025-04-27 08:43:30,00:00:04,,The Diplomat: Season 1: He Bought a Hat (Episode 4),,DefaultWidevineAndroidPhone,00:01:14,Not latest view,NG (Nigeria)
Dozie,2025-04-27 08:29:36,00:13:53,,The Diplomat: Season 1: Lambs in the Dark (Episode 3),,DefaultWidevineAndroidPhone,00:48:14,00:48:14,NG (Nigeria)
Dozie,2025-04-27 08:08:55,00:17:37,,The Diplomat: Season 1: Lambs in the Dark (Episode 3),,DefaultWidevineAndroidPhone,00:27:29,Not latest view,NG (Nigeria)
Dozie,2025-04-27 07:52:24,00:16:29,,The Diplomat: Season 1: Don't Call It a Kidnapping (Episode 2),,DefaultWidevineAndroidPhone,00:50:26,00:50:26,NG (Nigeria)
Dozie,2025-04-27 07:25:52,00:16:18,,The Diplomat: Season 1: Don't Call It a Kidnapping (Episode 2),,DefaultWidevineAndroidPhone,00:25:54,Not latest view,NG (Nigeria)
Dozie,2025-04-27 07:04:02,00:21:46,,The Diplomat: Season 1: The Cinderella Thing (Episode 1),,DefaultWidevineAndroidPhone,00:47:05,00:47:05,NG (Nigeria)
Dozie,2025-04-27 06:46:02,00:11:21,,The Diplomat: Season 1: The Cinderella Thing (Episode 1),,DefaultWidevineAndroidPhone,00:16:50,Not latest view,NG (Nigeria)
Dozie,2025-04-26 16:43:08,00:12:01,,"Young Sheldon: Season 1: Demons, Sunday School, and Prime Numbers (Episode 11)",,DefaultWidevineAndroidPhone,00:18:29,00:18:29,NG (Nigeria)
Dozie,2025-04-26 16:30:52,00:12:07,,"Young Sheldon: Season 1: An Eagle Feather, a String Bean, and an Eskimo (Episode 10)",,DefaultWidevineAndroidPhone,00:18:23,00:18:23,NG (Nigeria)
Dozie,2025-04-26 16:18:37,00:12:12,,"Young Sheldon: Season 1: Spock, Kirk, and Testicular Hernia (Episode 9)",,DefaultWidevineAndroidPhone,00:18:47,00:18:47,NG (Nigeria)
Dozie,2025-04-26 16:06:23,00:12:12,,"Young Sheldon: Season 1: Cape Canaveral, Schrödinger's Cat, and Cyndi Lauper's Hair (Episode 8)",,DefaultWidevineAndroidPhone,00:18:28,00:18:28,NG (Nigeria)
Dozie,2025-04-26 15:57:59,00:08:23,,"Young Sheldon: Season 1: A Brisket, Voodoo, and Cannonball Run (Episode 7)",,DefaultWidevineAndroidPhone,00:18:33,00:18:33,NG (Nigeria)
Dozie,2025-04-26 15:35:40,00:21:32,,Fool Me Once: Limited Series: Episode 8,,DefaultWidevineAndroidPhone,00:32:57,00:32:57,NG (Nigeria)
Dozie,2025-04-26 15:05:47,00:29:35,,Fool Me Once: Limited Series: Episode 7,,DefaultWidevineAndroidPhone,00:47:44,00:47:44,NG (Nigeria)
Dozie,2025-04-26 14:36:12,00:29:23,,Fool Me Once: Limited Series: Episode 6,,DefaultWidevineAndroidPhone,00:49:11,00:49:11,NG (Nigeria)
Dozie,2025-04-26 14:11:19,00:18:11,,Fool Me Once: Limited Series: Episode 5,,DefaultWidevineAndroidPhone,00:51:40,00:51:40,NG (Nigeria)
Dozie,2025-04-26 14:09:32,00:01:18,,Fool Me Once: Limited Series: Episode 5,,DefaultWidevineAndroidPhone,00:28:30,Not latest view,NG (Nigeria)
Dozie,2025-04-26 13:49:10,00:17:45,,Fool Me Once: Limited Series: Episode 5,,DefaultWidevineAndroidPhone,00:27:16,Not latest view,NG (Nigeria)
Dozie,2025-04-26 13:17:28,00:31:36,,Fool Me Once: Limited Series: Episode 4,,DefaultWidevineAndroidPhone,00:48:10,00:48:10,NG (Nigeria)
Dozie,2025-04-26 13:00:23,00:17:04,,Fool Me Once: Limited Series: Episode 3,,DefaultWidevineAndroidPhone,00:38:19,00:38:19,NG (Nigeria)
Dozie,2025-04-26 12:02:38,00:08:09,,Fool Me Once: Limited Series: Episode 3,,DefaultWidevineAndroidPhone,00:12:49,Not latest view,NG (Nigeria)
Dozie,2025-04-26 11:58:56,00:03:41,,Fool Me Once: Limited Series: Episode 2,,DefaultWidevineAndroidPhone,00:43:19,00:43:19,NG (Nigeria)
Dozie,2025-04-26 11:26:29,00:24:58,,Fool Me Once: Limited Series: Episode 2,,DefaultWidevineAndroidPhone,00:38:09,Not latest view,NG (Nigeria)
Dozie,2025-04-26 11:22:15,00:00:19,,Fool Me Once: Limited Series: Episode 2,,DefaultWidevineAndroidPhone,00:00:34,Not latest view,NG (Nigeria)
Dozie,2025-04-26 10:46:15,00:35:58,,Fool Me Once: Limited Series: Episode 1,,DefaultWidevineAndroidPhone,00:53:07,00:53:07,NG (Nigeria)
Dozie,2025-04-26 09:55:35,00:47:39,,Bodyguard: Season 1: Episode 6,,DefaultWidevineAndroidPhone,01:14:46,01:14:46,NG (Nigeria)
Dozie,2025-04-26 09:32:55,00:22:39,,Bodyguard: Season 1: Episode 5,,DefaultWidevineAndroidPhone,00:57:01,00:57:01,NG (Nigeria)
Dozie,2025-04-26 09:16:08,00:13:58,,Bodyguard: Season 1: Episode 5,,DefaultWidevineAndroidPhone,00:23:04,Not latest view,NG (Nigeria)
Dozie,2025-04-26 06:17:38,00:06:49,,Bodyguard: Season 1: Episode 4,,DefaultWidevineAndroidPhone,00:54:30,00:54:30,NG (Nigeria)
Dozie,2025-04-26 05:41:52,00:28:04,,Bodyguard: Season 1: Episode 4,,DefaultWidevineAndroidPhone,00:44:53,Not latest view,NG (Nigeria)
Dozie,2025-04-26 05:35:14,00:00:02,,Bodyguard: Season 1: Episode 4,,DefaultWidevineAndroidPhone,00:00:02,Not latest view,NG (Nigeria)
Dozie,2025-04-25 21:24:27,00:37:30,,Bodyguard: Season 1: Episode 3,,DefaultWidevineAndroidPhone,00:56:45,00:56:45,NG (Nigeria)
Dozie,2025-04-25 21:21:44,00:02:41,,Bodyguard: Season 1: Episode 2,,DefaultWidevineAndroidPhone,00:57:33,Not latest view,NG (Nigeria)
Dozie,2025-04-25 21:15:27,00:03:29,,Bodyguard: Season 1: Episode 2,,DefaultWidevineAndroidPhone,00:53:24,Not latest view,NG (Nigeria)
Dozie,2025-04-25 18:52:40,00:01:41,,Bodyguard: Season 1: Episode 2,,DefaultWidevineAndroidPhone,00:47:47,Not latest view,NG (Nigeria)
Dozie,2025-04-25 18:22:16,00:29:35,,Bodyguard: Season 1: Episode 2,,DefaultWidevineAndroidPhone,00:46:07,Not latest view,NG (Nigeria)
Dozie,2025-04-25 18:07:55,00:14:20,,Bodyguard: Season 1: Episode 1,,DefaultWidevineAndroidPhone,00:57:02,00:57:02,NG (Nigeria)
Dozie,2025-04-25 18:04:05,00:03:45,,Bodyguard: Season 1: Episode 1,,DefaultWidevineAndroidPhone,00:35:33,Not latest view,NG (Nigeria)
Dozie,2025-04-25 17:38:46,00:21:14,,Bodyguard: Season 1: Episode 1,,DefaultWidevineAndroidPhone,00:31:48,Not latest view,NG (Nigeria)
Dozie,2025-04-25 05:29:55,00:00:08,Autoplayed: user action: None; ,Season 2 Clip 5: The Recruit,HOOK,DefaultWidevineAndroidPhone,00:00:08,00:00:08,NG (Nigeria)
Dozie,2025-04-25 05:29:19,00:00:05,Autoplayed: user action: None; ,The Vampire Diaries: Season 1 - CLM 3,HOOK,DefaultWidevineAndroidPhone,00:00:04,00:00:04,NG (Nigeria)
Dozie,2025-04-25 05:27:43,00:00:11,Autoplayed: user action: None; ,Bodyguard: Season 1 (Trailer),TRAILER,DefaultWidevineAndroidPhone,00:00:11,00:00:11,NG (Nigeria)
Dozie,2025-04-25 05:26:20,00:00:18,Autoplayed: user action: None; ,Season 1 Teaser 1: Wednesday,TEASER_TRAILER,DefaultWidevineAndroidPhone,00:00:16,00:00:16,NG (Nigeria)
Dozie,2025-04-25 04:54:27,00:31:23,,Wednesday: Season 1: A Murder of Woes (Episode 8),,DefaultWidevineAndroidPhone,00:48:12,00:48:12,NG (Nigeria)
Dozie,2025-04-25 04:26:10,00:28:15,,Wednesday: Season 1: If You Don't Woe Me by Now (Episode 7),,DefaultWidevineAndroidPhone,00:42:38,00:42:38,NG (Nigeria)
Dozie,2025-04-25 03:56:02,00:30:06,,Wednesday: Season 1: Quid Pro Woe (Episode 6),,DefaultWidevineAndroidPhone,00:45:15,00:45:15,NG (Nigeria)
Dozie,2025-04-25 03:24:46,00:31:15,,Wednesday: Season 1: You Reap What You Woe (Episode 5),,DefaultWidevineAndroidPhone,00:46:58,00:46:58,NG (Nigeria)
Dozie,2025-04-25 03:03:19,00:21:25,,Wednesday: Season 1: Woe What a Night (Episode 4),,DefaultWidevineAndroidPhone,00:44:38,00:44:38,NG (Nigeria)
Dozie,2025-04-24 18:50:51,00:09:16,,Wednesday: Season 1: Woe What a Night (Episode 4),,DefaultWidevineAndroidPhone,00:13:59,Not latest view,NG (Nigeria)
Dozie,2025-04-24 18:21:59,00:28:51,,Wednesday: Season 1: Friend or Woe (Episode 3),,DefaultWidevineAndroidPhone,00:43:16,00:43:16,NG (Nigeria)
Dozie,2025-04-24 18:20:36,00:01:20,,Wednesday: Season 1: Woe Is the Loneliest Number (Episode 2),,DefaultWidevineAndroidPhone,00:43:53,00:43:53,NG (Nigeria)
Dozie,2025-04-24 09:15:53,00:27:54,,Wednesday: Season 1: Woe Is the Loneliest Number (Episode 2),,DefaultWidevineAndroidPhone,00:41:57,Not latest view,NG (Nigeria)
Dozie,2025-04-24 08:38:59,00:36:53,,Wednesday: Season 1: Wednesday's Child Is Full of Woe (Episode 1),,DefaultWidevineAndroidPhone,00:55:16,00:55:16,NG (Nigeria)
Dozie,2025-04-24 08:01:54,00:27:39,,Designated Survivor: Season 2: Outbreak (Episode 3),,DefaultWidevineAndroidPhone,00:41:51,00:41:51,NG (Nigeria)
Dozie,2025-04-24 08:01:53,00:27:39,,Designated Survivor: Season 2: Outbreak (Episode 3),,DefaultWidevineAndroidPhone,00:41:51,Not latest view,NG (Nigeria)
Dozie,2025-04-24 07:32:52,00:26:34,,Designated Survivor: Season 2: Sting of the Tail (Episode 2),,DefaultWidevineAndroidPhone,00:41:22,00:41:22,NG (Nigeria)
Dozie,2025-04-24 07:25:08,00:06:30,,Designated Survivor: Season 2: One Year In (Episode 1),,DefaultWidevineAndroidPhone,00:41:15,00:41:15,NG (Nigeria)
Dozie,2025-04-24 06:55:37,00:19:56,,Designated Survivor: Season 2: One Year In (Episode 1),,DefaultWidevineAndroidPhone,00:33:59,Not latest view,NG (Nigeria)
Dozie,2025-04-24 06:39:54,00:04:18,,Designated Survivor: Season 2: One Year In (Episode 1),,DefaultWidevineAndroidPhone,00:05:37,Not latest view,NG (Nigeria)
Dozie,2025-04-24 05:44:47,00:54:31,,Chernobyl 1986,,DefaultWidevineAndroidPhone,02:09:45,02:09:45,NG (Nigeria)
Dozie,2025-04-23 21:45:29,00:28:31,,Chernobyl 1986,,DefaultWidevineAndroidPhone,00:42:43,Not latest view,NG (Nigeria)
Dozie,2025-04-23 21:45:16,00:00:10,Autoplayed: user action: None; ,Chernobyl 1986_hook_primary_16x9,HOOK,DefaultWidevineAndroidPhone,00:00:10,00:00:10,NG (Nigeria)
Dozie,2025-04-23 21:45:07,00:00:04,Autoplayed: user action: None; ,Flight_hook_primary_16x9,HOOK,DefaultWidevineAndroidPhone,00:00:03,00:00:03,NG (Nigeria)
Dozie,2025-04-23 15:42:38,00:28:20,,iHostage,,DefaultWidevineAndroidPhone,01:32:59,01:32:59,NG (Nigeria)
Dozie,2025-04-23 15:32:06,00:08:09,,iHostage,,DefaultWidevineAndroidPhone,00:49:54,Not latest view,NG (Nigeria)
Dozie,2025-04-23 14:49:58,00:21:55,,iHostage,,DefaultWidevineAndroidPhone,00:37:49,Not latest view,NG (Nigeria)
Dozie,2025-04-23 13:51:33,00:03:36,,iHostage,,DefaultWidevineAndroidPhone,00:05:17,Not latest view,NG (Nigeria)
Dozie,2025-04-23 13:51:18,00:00:12,Autoplayed: user action: None; ,Trailer : iHostage,HOOK,DefaultWidevineAndroidPhone,00:00:12,00:00:12,NG (Nigeria)
Dozie,2025-04-23 13:31:37,00:19:10,,The Laundromat,,DefaultWidevineAndroidPhone,00:28:44,00:28:44,NG (Nigeria)
Dozie,2025-04-23 12:59:24,00:26:43,,Designated Survivor: Season 1: Brace for Impact (Episode 21),,DefaultWidevineAndroidPhone,00:40:59,00:40:59,NG (Nigeria)
Dozie,2025-04-23 12:26:18,00:25:22,,Designated Survivor: Season 1: Bombshell (Episode 20),,DefaultWidevineAndroidPhone,00:40:41,00:40:41,NG (Nigeria)
Dozie,2025-04-23 11:59:57,00:00:54,,Designated Survivor: Season 1: Bombshell (Episode 20),,DefaultWidevineAndroidPhone,00:01:51,Not latest view,NG (Nigeria)
Dozie,2025-04-23 11:58:03,00:01:53,,Designated Survivor: Season 1: Misalliance (Episode 19),,DefaultWidevineAndroidPhone,00:40:56,00:40:56,NG (Nigeria)
Dozie,2025-04-23 11:11:28,00:24:42,,Designated Survivor: Season 1: Misalliance (Episode 19),,DefaultWidevineAndroidPhone,00:39:07,Not latest view,NG (Nigeria)
Dozie,2025-04-23 10:42:38,00:26:54,,Designated Survivor: Season 1: Lazarus (Episode 18),,DefaultWidevineAndroidPhone,00:41:28,00:41:28,NG (Nigeria)
Dozie,2025-04-23 10:15:28,00:27:07,,Designated Survivor: Season 1: The Ninth Seat (Episode 17),,DefaultWidevineAndroidPhone,00:41:45,00:41:45,NG (Nigeria)
Dozie,2025-04-23 09:45:29,00:26:41,,Designated Survivor: Season 1: Party Lines (Episode 16),,DefaultWidevineAndroidPhone,00:41:25,00:41:25,NG (Nigeria)
Dozie,2025-04-23 09:32:56,00:12:32,,Designated Survivor: Season 1: One Hundred Days (Episode 15),,DefaultWidevineAndroidPhone,00:42:37,00:42:37,NG (Nigeria)
Dozie,2025-04-23 05:57:47,00:12:12,,Designated Survivor: Season 1: One Hundred Days (Episode 15),,DefaultWidevineAndroidPhone,00:25:20,Not latest view,NG (Nigeria)
Dozie,2025-04-23 05:48:37,00:06:32,,Designated Survivor: Season 1: One Hundred Days (Episode 15),,DefaultWidevineAndroidPhone,00:07:19,Not latest view,NG (Nigeria)
Dozie,2025-04-23 05:42:13,00:06:22,,Designated Survivor: Season 1: Commander-in-Chief (Episode 14),,DefaultWidevineAndroidPhone,00:40:43,00:40:43,NG (Nigeria)
Dozie,2025-04-23 05:41:48,00:00:03,,Designated Survivor: Season 1: Backfire (Episode 13),,DefaultWidevineAndroidPhone,00:40:00,00:40:00,NG (Nigeria)
Dozie,2025-04-23 05:19:12,00:22:23,,Designated Survivor: Season 1: Commander-in-Chief (Episode 14),,DefaultWidevineAndroidPhone,00:34:23,Not latest view,NG (Nigeria)
Dozie,2025-04-23 04:52:25,00:26:45,,Designated Survivor: Season 1: Backfire (Episode 13),,DefaultWidevineAndroidPhone,00:41:20,Not latest view,NG (Nigeria)
Dozie,2025-04-23 01:00:33,00:00:13,,Designated Survivor: Season 1: Backfire (Episode 13),,DefaultWidevineAndroidPhone,00:01:17,Not latest view,NG (Nigeria)
Dozie,2025-04-23 00:37:30,00:22:53,,Designated Survivor: Season 1: The End of the Beginning (Episode 12),,DefaultWidevineAndroidPhone,00:41:48,00:41:48,NG (Nigeria)
Dozie,2025-04-23 00:37:20,00:00:03,,Designated Survivor: Season 1: Backfire (Episode 13),,DefaultWidevineAndroidPhone,00:00:05,Not latest view,NG (Nigeria)
Dozie,2025-04-23 00:34:42,00:02:35,,Designated Survivor: Season 1: The End of the Beginning (Episode 12),,DefaultWidevineAndroidPhone,00:04:45,Not latest view,NG (Nigeria)
Dozie,2025-04-23 00:11:36,00:22:51,,Designated Survivor: Season 1: Warriors (Episode 11),,DefaultWidevineAndroidPhone,00:41:02,00:41:02,NG (Nigeria)
Dozie,2025-04-22 23:45:18,00:26:12,,Designated Survivor: Season 1: The Oath (Episode 10),,DefaultWidevineAndroidPhone,00:41:24,00:41:24,NG (Nigeria)
Dozie,2025-04-22 23:17:14,00:28:02,,Designated Survivor: Season 1: The Blueprint (Episode 9),,DefaultWidevineAndroidPhone,00:42:37,00:42:37,NG (Nigeria)
Dozie,2025-04-22 22:50:20,00:26:47,,Designated Survivor: Season 1: The Results (Episode 8),,DefaultWidevineAndroidPhone,00:42:36,00:42:36,NG (Nigeria)
Dozie,2025-04-22 22:23:57,00:25:57,,Designated Survivor: Season 1: The Traitor (Episode 7),,DefaultWidevineAndroidPhone,00:42:11,00:42:11,NG (Nigeria)
Dozie,2025-04-22 21:55:34,00:28:00,,Designated Survivor: Season 1: The Interrogation (Episode 6),,DefaultWidevineAndroidPhone,00:42:36,00:42:36,NG (Nigeria)
Dozie,2025-04-22 21:26:56,00:26:46,,Designated Survivor: Season 1: The Mission (Episode 5),,DefaultWidevineAndroidPhone,00:41:44,00:41:44,NG (Nigeria)
Dozie,2025-04-22 20:58:21,00:28:26,,Designated Survivor: Season 1: The Enemy (Episode 4),,DefaultWidevineAndroidPhone,00:42:38,00:42:38,NG (Nigeria)
Dozie,2025-04-22 20:41:50,00:16:26,,Designated Survivor: Season 1: The Confession (Episode 3),,DefaultWidevineAndroidPhone,00:42:40,00:42:40,NG (Nigeria)
Dozie,2025-04-22 20:29:07,00:11:10,,Designated Survivor: Season 1: The Confession (Episode 3),,DefaultWidevineAndroidPhone,00:17:23,Not latest view,NG (Nigeria)
Dozie,2025-04-22 20:29:06,00:11:10,,Designated Survivor: Season 1: The Confession (Episode 3),,DefaultWidevineAndroidPhone,00:17:23,Not latest view,NG (Nigeria)
Dozie,2025-04-22 20:01:06,00:27:58,,Designated Survivor: Season 1: The First Day (Episode 2),,DefaultWidevineAndroidPhone,00:43:11,00:43:11,NG (Nigeria)
Dozie,2025-04-22 19:32:29,00:28:22,,Designated Survivor: Season 1: Pilot (Episode 1),,DefaultWidevineAndroidPhone,00:42:08,00:42:08,NG (Nigeria)
Dozie,2025-04-22 18:16:33,01:12:36,,Atlas,,DefaultWidevineAndroidPhone,01:49:08,01:49:08,NG (Nigeria)
Dozie,2025-04-22 11:36:55,00:17:21,,The Good Doctor: Season 1: She (Episode 14),,DefaultWidevineAndroidPhone,00:25:43,Not latest view,NG (Nigeria)
Dozie,2025-04-22 11:08:38,00:28:16,,The Good Doctor: Season 1: Seven Reasons (Episode 13),,DefaultWidevineAndroidPhone,00:42:25,00:42:25,NG (Nigeria)
Dozie,2025-04-22 10:40:09,00:28:28,,The Good Doctor: Season 1: Islands: Part 2 (Episode 12),,DefaultWidevineAndroidPhone,00:42:42,00:42:42,NG (Nigeria)
Dozie,2025-04-22 10:12:04,00:27:59,,The Good Doctor: Season 1: Islands: Part 1 (Episode 11),,DefaultWidevineAndroidPhone,00:42:40,00:42:40,NG (Nigeria)
Dozie,2025-04-22 09:43:47,00:28:15,,The Good Doctor: Season 1: Sacrifice (Episode 10),,DefaultWidevineAndroidPhone,00:42:34,00:42:34,NG (Nigeria)
Dozie,2025-04-22 09:17:40,00:26:06,,The Good Doctor: Season 1: Intangibles (Episode 9),,DefaultWidevineAndroidPhone,00:42:05,00:42:05,NG (Nigeria)
Dozie,2025-04-22 09:17:37,00:00:01,,The Good Doctor: Season 1: Apple (Episode 8),,DefaultWidevineAndroidPhone,00:00:01,00:00:01,NG (Nigeria)
Dozie,2025-04-22 09:16:44,00:00:45,,The Good Doctor: Season 1: 22 Steps (Episode 7),,DefaultWidevineAndroidPhone,00:22:03,00:22:03,NG (Nigeria)
Dozie,2025-04-22 08:54:41,00:03:13,,The Good Doctor: Season 1: Intangibles (Episode 9),,DefaultWidevineAndroidPhone,00:04:51,Not latest view,NG (Nigeria)
Dozie,2025-04-22 08:17:17,00:28:18,,The Good Doctor: Season 1: Apple (Episode 8),,DefaultWidevineAndroidPhone,00:42:15,Not latest view,NG (Nigeria)
Dozie,2025-04-22 08:17:17,00:28:18,,The Good Doctor: Season 1: Apple (Episode 8),,DefaultWidevineAndroidPhone,00:42:15,Not latest view,NG (Nigeria)
Dozie,2025-04-22 07:49:17,00:27:59,,The Good Doctor: Season 1: 22 Steps (Episode 7),,DefaultWidevineAndroidPhone,00:42:06,Not latest view,NG (Nigeria)
Dozie,2025-04-22 07:20:44,00:28:07,,The Good Doctor: Season 1: Not Fake (Episode 6),,DefaultWidevineAndroidPhone,00:42:38,00:42:38,NG (Nigeria)
Dozie,2025-04-22 06:52:52,00:27:49,,The Good Doctor: Season 1: Point Three Percent (Episode 5),,DefaultWidevineAndroidPhone,00:42:31,00:42:31,NG (Nigeria)
Dozie,2025-04-22 06:35:36,00:16:58,,The Good Doctor: Season 1: Pipes (Episode 4),,DefaultWidevineAndroidPhone,00:42:25,00:42:25,NG (Nigeria)
Dozie,2025-04-22 06:24:58,00:09:06,,The Good Doctor: Season 1: Pipes (Episode 4),,DefaultWidevineAndroidPhone,00:17:10,Not latest view,NG (Nigeria)
Dozie,2025-04-22 06:12:51,00:02:11,,The Good Doctor: Season 1: Pipes (Episode 4),,DefaultWidevineAndroidPhone,00:03:56,Not latest view,NG (Nigeria)
Dozie,2025-04-22 05:45:37,00:26:13,,The Good Doctor: Season 1: Oliver (Episode 3),,DefaultWidevineAndroidPhone,00:41:18,00:41:18,NG (Nigeria)
Dozie,2025-04-22 05:17:46,00:27:48,,The Good Doctor: Season 1: Mount Rushmore (Episode 2),,DefaultWidevineAndroidPhone,00:42:24,00:42:24,NG (Nigeria)
Dozie,2025-04-22 04:49:13,00:28:32,,The Good Doctor: Season 1: Burnt Food (Episode 1),,DefaultWidevineAndroidPhone,00:42:53,00:42:53,NG (Nigeria)
Dozie,2025-04-22 04:48:49,00:00:04,Autoplayed: user action: None; ,The Good Doctor: The Good Doctor: Season 1_hook_01_16x9,HOOK,DefaultWidevineAndroidPhone,00:00:01,00:00:01,NG (Nigeria)
Dozie,2025-04-21 19:39:37,00:27:55,,Suits: Season 9: One Last Con (Episode 10),,DefaultWidevineAndroidPhone,00:47:22,00:47:22,NG (Nigeria)
Dozie,2025-04-21 19:09:09,00:30:25,,Suits: Season 9: Thunder Away (Episode 9),,DefaultWidevineAndroidPhone,00:45:39,00:45:39,NG (Nigeria)
Dozie,2025-04-21 19:08:37,00:00:03,,Suits: Season 9: Special Master (Episode 2),,DefaultWidevineAndroidPhone,00:00:02,00:00:02,NG (Nigeria)
Dozie,2025-04-21 18:40:11,00:27:52,,The Blacklist: Season 10: Raymond Reddington (No. 00): Pt. 1 (Episode 21),,DefaultWidevineAndroidPhone,00:41:45,00:41:45,NG (Nigeria)
Dozie,2025-04-21 18:37:24,00:02:26,,The Blacklist: Season 10: Raymond Reddington (No. 00): Good Night (Episode 22),,DefaultWidevineAndroidPhone,00:15:39,00:15:39,NG (Nigeria)
Dozie,2025-04-21 18:27:57,00:05:52,,The Blacklist: Season 10: Raymond Reddington (No. 00): Good Night (Episode 22),,DefaultWidevineAndroidPhone,00:12:10,Not latest view,NG (Nigeria)
Dozie,2025-04-21 18:22:53,00:01:36,,The Blacklist: Season 10: Raymond Reddington (No. 00): Good Night (Episode 22),,DefaultWidevineAndroidPhone,00:04:22,Not latest view,NG (Nigeria)
Dozie,2025-04-21 16:53:13,00:02:02,,The Blacklist: Season 10: Raymond Reddington (No. 00): Good Night (Episode 22),,DefaultWidevineAndroidPhone,00:02:02,Not latest view,NG (Nigeria)
Dozie,2025-04-21 16:52:30,00:00:02,,The Blacklist: Season 8: Konets (Episode 22),,DefaultWidevineAndroidPhone,00:00:02,00:00:02,NG (Nigeria)
Dozie,2025-04-20 21:38:23,00:26:11,,Suits: Season 9: Everything's Changed (Episode 1),,DefaultWidevineAndroidPhone,00:43:57,00:43:57,NG (Nigeria)
Dozie,2025-04-20 06:25:35,00:04:03,,"Young Sheldon: Season 1: A Brisket, Voodoo, and Cannonball Run (Episode 7)",,DefaultWidevineAndroidPhone,00:06:15,Not latest view,NG (Nigeria)
